date,communication_services,consumer_discretionary,consumer_staples,energy,financials,health_care,industrials,information_technology,materials,utilities,sp_500
2012-03-20,102.41,136.6,210.55,322.97,83.9,153.09,153.23,68.25,183.13,176.58,2254.59
2012-03-21,102.79,136.77,210.83,319.61,83.54,152.91,153.21,68.2,183.09,176.3,2250.43
2012-03-22,102.66,136.46,211.18,312.97,82.41,152.5,151.52,68.01,180.25,176.42,2234.3
2012-03-23,102.68,136.62,211.43,315.99,83.12,152.85,151.61,68.0,182.01,176.44,2241.23
2012-03-26,103.67,138.83,213.05,318.87,84.45,155.47,153.86,69.15,184.52,177.79,2272.36
2012-03-27,103.15,138.55,212.83,315.88,83.62,155.91,153.51,69.23,184.15,178.56,2266.12
2012-03-28,102.54,137.37,212.53,312.0,83.94,155.51,151.96,69.06,181.47,177.15,2255.31
2012-03-29,102.2,137.36,212.47,312.14,83.05,155.86,152.15,68.91,181.6,177.81,2251.71
2012-03-30,102.54,137.92,213.85,314.48,83.49,157.03,152.81,68.66,182.35,178.78,2260.05
2012-04-02,103.11,138.34,215.55,317.39,84.15,157.63,153.69,69.43,184.87,179.53,2277.12
2012-04-03,102.6,138.24,214.36,314.27,83.63,157.66,152.74,69.36,183.32,179.62,2268.41
2012-04-04,101.83,136.8,213.77,310.45,82.28,156.54,151.62,68.4,180.78,179.35,2245.3
2012-04-05,101.68,137.76,213.65,308.81,82.11,156.61,150.94,68.7,179.77,178.02,2244.46
2012-04-09,100.6,136.41,211.76,304.88,80.79,154.57,148.51,68.24,177.03,177.05,2219.0
2012-04-10,98.87,133.09,209.76,298.98,79.07,152.81,145.38,67.27,173.33,174.7,2181.11
2012-04-11,100.02,134.88,210.66,299.04,80.32,153.32,147.02,67.58,175.05,175.06,2197.57
2012-04-12,101.63,136.7,211.05,305.27,81.9,154.19,150.05,68.47,179.94,175.72,2227.87
2012-04-13,100.26,136.32,210.86,300.46,79.84,152.71,148.22,67.35,177.94,175.02,2200.11
2012-04-16,99.71,135.82,211.89,299.67,80.56,152.73,148.57,66.56,178.55,176.74,2199.0
2012-04-17,100.85,137.31,214.24,304.92,81.69,154.91,150.95,68.09,181.26,177.88,2233.06
2012-04-18,100.55,137.51,214.02,304.32,81.01,154.52,150.41,67.55,180.63,177.38,2224.02
2012-04-19,100.07,136.33,213.35,303.47,80.65,154.79,148.86,66.69,180.08,176.85,2210.89
2012-04-20,100.42,136.59,215.23,303.2,80.24,155.61,149.99,66.33,180.21,178.68,2213.52
2012-04-23,99.65,135.12,212.12,302.86,79.62,154.4,148.46,65.83,177.69,177.65,2194.94
2012-04-24,100.89,134.66,212.15,305.1,80.53,154.97,150.28,65.44,177.64,179.04,2203.02
2012-04-25,101.69,136.94,213.4,307.76,81.29,156.6,150.67,67.52,181.69,179.94,2233.3
2012-04-26,103.2,138.55,215.16,310.03,81.97,156.48,151.55,67.95,181.34,181.08,2248.3
2012-04-27,103.5,140.38,214.97,309.88,81.95,156.74,152.42,67.95,182.0,181.7,2253.76
2012-04-30,103.23,139.71,214.37,311.43,81.48,156.63,151.13,67.37,180.65,182.02,2245.04
2012-05-01,103.81,140.45,214.81,315.83,82.41,157.09,151.55,67.52,181.63,182.88,2257.75
2012-05-02,103.95,141.21,215.46,310.76,81.66,156.93,151.66,67.6,180.57,181.83,2252.28
2012-05-03,103.98,140.2,215.59,306.18,80.97,156.32,150.37,66.92,178.58,181.01,2235.31
2012-05-04,102.14,137.43,213.85,299.54,79.65,154.31,148.31,65.42,175.65,181.29,2199.25
2012-05-07,102.85,137.4,214.09,298.9,80.2,154.61,148.08,65.22,175.68,180.85,2200.06
2012-05-08,102.67,135.7,213.78,297.8,79.64,154.83,147.6,64.93,174.8,181.29,2190.85
2012-05-09,102.32,135.07,212.43,295.73,78.73,153.51,145.84,64.88,173.41,181.16,2176.59
2012-05-10,103.32,135.62,213.98,297.23,79.17,154.7,146.07,64.39,172.91,183.15,2182.55
2012-05-11,103.5,135.43,213.42,295.12,78.23,154.51,145.75,64.32,172.36,183.16,2175.32
2012-05-14,102.79,133.49,212.66,290.58,76.6,153.88,144.01,63.72,169.92,182.71,2151.3
2012-05-15,102.68,133.19,212.56,286.28,76.18,153.06,143.16,63.45,167.32,181.68,2139.21
2012-05-16,102.91,133.08,213.16,285.22,75.09,153.35,143.15,62.94,165.39,181.77,2130.31
2012-05-17,101.93,129.43,211.76,283.4,73.51,151.85,140.26,61.87,161.94,180.67,2098.39
2012-05-18,101.29,128.66,210.53,281.44,72.75,150.61,139.64,61.12,161.07,180.55,2082.9
2012-05-21,102.41,130.73,211.4,287.42,73.46,152.03,142.73,62.84,165.93,180.88,2116.32
2012-05-22,102.0,131.15,211.63,286.49,73.97,151.77,143.04,62.65,164.9,181.98,2117.38
2012-05-23,102.05,131.93,211.07,287.6,74.26,150.84,143.95,62.77,166.7,180.79,2121.03
2012-05-24,102.42,132.58,212.94,287.43,74.34,152.17,143.81,62.23,168.08,181.78,2124.19
2012-05-25,102.17,132.43,212.85,286.51,74.06,151.97,142.96,62.12,167.32,182.16,2119.6
2012-05-29,103.18,134.22,214.19,290.3,75.1,152.52,144.76,63.0,170.17,182.9,2143.32
2012-05-30,102.13,132.07,212.51,281.73,73.45,151.39,142.29,62.56,167.27,181.52,2113.04
2012-05-31,102.09,131.71,211.9,279.3,73.99,150.85,141.86,62.17,166.47,182.67,2108.39
2012-06-01,100.16,127.62,208.38,273.4,71.24,148.17,137.93,60.47,163.13,181.95,2056.5
2012-06-04,100.87,128.24,208.93,273.32,70.56,148.68,136.5,60.75,163.34,182.6,2056.76
2012-06-05,100.8,128.72,208.6,274.96,71.74,149.46,136.78,61.17,164.62,183.28,2068.58
2012-06-06,102.59,131.68,211.5,283.71,73.89,151.55,140.61,62.74,168.78,185.65,2116.67
2012-06-07,102.28,131.51,212.02,284.22,73.72,151.59,141.44,62.48,169.1,186.99,2116.51
2012-06-08,103.42,132.69,213.78,284.23,74.63,152.71,142.52,63.07,170.39,187.67,2133.71
2012-06-11,102.58,130.63,212.87,280.92,73.2,151.38,140.79,61.98,167.28,187.25,2106.86
2012-06-12,103.62,132.17,214.1,284.55,74.42,152.69,143.01,62.69,170.3,187.65,2131.43
2012-06-13,102.89,130.16,213.77,281.46,74.08,152.58,141.6,62.23,167.78,187.53,2117.01
2012-06-14,104.32,131.97,216.56,286.16,75.01,154.66,142.87,62.39,169.01,189.05,2139.93
2012-06-15,104.94,133.24,217.16,291.29,76.06,155.61,144.11,63.27,171.19,189.87,2162.05
2012-06-18,105.41,134.15,217.52,288.84,75.63,156.33,144.38,63.63,171.97,190.58,2165.21
2012-06-19,106.0,135.4,217.33,292.94,76.92,157.84,146.16,64.26,175.33,190.25,2186.5
2012-06-20,105.9,135.29,216.2,292.04,77.09,157.47,145.57,64.41,174.48,188.17,2182.87
2012-06-21,104.68,132.27,213.57,280.39,75.32,155.27,142.68,62.71,168.75,186.2,2134.51
2012-06-22,105.43,132.92,214.22,281.59,76.0,156.89,143.27,63.47,169.46,186.43,2149.82
2012-06-25,104.01,130.87,212.96,276.29,74.43,155.0,140.69,62.06,167.43,185.88,2115.7
2012-06-26,104.96,132.41,213.27,279.37,74.86,155.46,140.94,62.23,167.64,186.37,2125.8
2012-06-27,106.02,132.33,214.84,284.62,75.8,157.12,142.49,62.64,169.29,188.39,2145.26
2012-06-28,105.98,131.69,215.51,286.33,75.69,156.59,142.35,61.97,169.44,188.86,2140.81
2012-06-29,107.9,134.17,219.51,295.14,77.68,159.49,147.1,64.02,174.39,189.91,2194.22
2012-07-02,109.06,134.71,220.76,295.05,78.1,159.97,145.92,64.19,173.65,191.27,2199.71
2012-07-03,109.24,134.54,221.75,301.45,78.49,159.89,147.26,64.77,176.07,190.71,2213.77
2012-07-05,108.6,134.84,221.03,297.32,77.33,159.0,147.04,64.87,175.8,189.75,2203.42
2012-07-06,108.07,134.31,220.75,294.11,76.76,157.86,145.08,63.71,173.76,189.06,2183.17
2012-07-09,107.91,133.59,220.59,292.44,76.62,158.86,144.99,63.54,172.52,188.48,2179.61
2012-07-10,107.36,132.84,220.9,288.39,76.06,157.89,142.74,62.8,170.02,188.91,2161.92
2012-07-11,107.08,132.13,220.68,292.39,76.68,157.77,141.75,62.42,169.59,189.94,2162.07
2012-07-12,106.39,131.66,220.71,291.17,75.91,158.14,141.07,61.76,168.64,190.01,2151.28
2012-07-13,108.02,133.77,223.17,296.28,78.02,159.97,143.75,62.65,171.61,191.93,2186.82
2012-07-16,107.92,133.0,222.27,297.15,77.77,160.17,142.84,62.5,170.97,191.58,2181.76
2012-07-17,109.33,134.31,223.26,300.61,78.37,162.29,143.57,62.63,173.08,192.11,2197.92
2012-07-18,109.73,134.97,223.23,303.1,77.92,162.62,146.0,63.84,174.05,192.86,2212.84
2012-07-19,109.3,135.95,222.82,303.83,77.37,162.57,146.7,64.71,176.08,193.13,2219.01
2012-07-20,109.17,134.21,221.45,304.02,76.18,160.3,144.97,63.85,174.78,193.5,2196.72
2012-07-23,108.38,132.42,219.63,301.08,75.6,158.62,144.41,63.24,172.16,192.12,2177.18
2012-07-24,107.29,131.45,218.79,296.88,75.35,156.84,142.71,62.66,169.56,190.47,2157.5
2012-07-25,107.67,130.98,218.9,297.29,75.61,157.43,143.13,62.16,169.46,190.24,2156.85
2012-07-26,109.86,133.24,222.52,305.23,76.81,159.07,145.49,63.05,170.48,193.43,2192.57
2012-07-27,112.17,135.82,225.17,309.99,78.35,162.97,148.62,64.44,173.33,195.53,2234.5
2012-07-30,112.21,135.35,226.37,310.77,78.08,162.14,148.21,64.45,173.32,196.39,2233.47
2012-07-31,112.51,133.75,225.55,307.34,77.78,161.12,147.68,64.64,172.23,194.72,2223.85
2012-08-01,112.65,133.05,224.35,308.82,77.44,161.08,146.81,64.41,172.18,193.38,2217.35
2012-08-02,112.54,133.33,222.6,303.73,76.75,159.55,145.98,64.1,170.08,192.1,2201.13
2012-08-03,114.0,135.97,226.19,310.89,78.72,161.53,149.09,65.44,173.27,194.37,2243.23
2012-08-06,114.42,136.46,225.92,311.34,78.84,161.44,149.13,65.91,175.13,193.75,2248.49
2012-08-07,114.35,137.72,224.92,315.46,79.27,161.22,150.51,66.47,177.0,191.96,2260.0
2012-08-08,114.55,137.11,226.28,316.03,79.23,161.74,150.36,66.52,177.33,192.06,2261.9
2012-08-09,114.53,136.96,225.34,317.59,79.18,161.62,150.41,66.76,178.22,192.17,2263.52
2012-08-10,114.87,137.0,225.29,318.61,79.23,162.35,151.1,66.89,178.2,192.83,2268.53
2012-08-13,115.16,136.97,225.12,317.03,79.23,161.81,150.77,67.08,177.03,192.19,2265.99
2012-08-14,115.15,137.2,226.05,316.76,79.19,162.3,150.55,66.93,176.13,192.18,2265.97
2012-08-15,115.14,137.71,226.25,316.12,79.45,162.75,150.82,67.0,176.63,191.3,2269.12
2012-08-16,115.37,138.84,226.67,319.18,79.99,162.24,152.27,68.03,179.12,190.62,2285.36
2012-08-17,115.51,139.48,226.91,318.49,80.22,161.36,153.02,68.49,178.89,190.34,2289.64
2012-08-20,115.0,138.81,226.82,317.7,80.44,161.77,152.72,68.69,178.72,190.52,2289.63
2012-08-21,114.25,138.58,225.47,316.55,80.64,161.24,152.22,68.26,178.69,189.23,2281.65
2012-08-22,114.31,138.95,224.76,317.42,80.51,161.26,151.59,68.43,180.42,188.85,2282.27
2012-08-23,113.82,138.06,222.98,314.3,79.73,161.05,150.38,67.78,177.41,186.87,2263.87
2012-08-24,114.84,139.15,224.97,316.36,80.22,162.5,151.15,68.08,177.16,187.77,2278.71
2012-08-27,114.31,138.96,225.15,315.98,80.16,162.49,150.73,68.22,176.02,188.1,2277.6
2012-08-28,114.27,139.19,225.43,316.53,80.05,162.25,150.21,68.13,175.59,187.72,2275.87
2012-08-29,115.1,139.9,224.93,314.76,80.22,162.8,150.25,68.24,176.24,187.28,2278.17
2012-08-30,114.29,139.16,223.96,311.37,79.78,162.22,148.84,67.35,174.48,186.48,2260.6
2012-08-31,114.53,139.59,224.3,314.02,80.24,162.65,149.63,67.88,176.35,186.3,2272.09
2012-09-04,114.83,139.34,225.24,311.83,80.32,163.08,148.25,67.86,173.8,186.84,2269.48
2012-09-05,115.48,139.56,224.7,310.91,80.31,163.11,147.71,67.78,174.6,186.11,2267.45
2012-09-06,117.65,142.73,227.55,317.24,82.27,165.81,151.15,69.41,179.12,188.3,2314.01
2012-09-07,117.67,143.53,225.76,322.41,83.15,165.76,152.46,69.33,182.66,187.67,2323.47
2012-09-10,117.47,143.2,225.26,320.97,82.41,165.13,151.45,68.41,182.24,187.4,2309.29
2012-09-11,117.55,143.22,224.78,323.89,83.09,165.14,152.27,68.54,182.9,186.83,2316.55
2012-09-12,118.03,143.73,223.35,325.18,83.49,165.21,153.01,68.85,182.61,185.84,2321.82
2012-09-13,119.96,145.78,227.25,331.2,85.64,167.02,154.6,69.85,187.29,188.55,2359.91
2012-09-14,119.24,146.41,225.79,335.54,86.35,166.38,155.62,70.45,189.58,187.12,2369.27
2012-09-17,119.35,145.76,226.29,332.91,85.44,167.23,154.88,70.47,186.78,186.05,2361.93
2012-09-18,119.42,145.08,227.36,330.52,85.05,167.73,154.94,70.47,186.27,185.26,2358.94
2012-09-19,120.73,146.54,228.03,327.42,85.0,167.96,155.38,70.47,187.33,185.66,2361.77
2012-09-20,121.06,146.42,229.32,328.84,84.51,168.65,154.11,70.31,187.05,186.34,2360.74
2012-09-21,121.65,146.34,228.59,329.45,84.27,169.43,153.84,70.36,186.34,186.45,2360.56
2012-09-24,122.3,145.82,229.02,327.74,84.27,169.7,153.55,69.77,185.49,188.31,2355.29
2012-09-25,121.36,144.14,227.41,324.81,82.98,169.62,151.71,68.7,182.67,187.72,2330.74
2012-09-26,120.77,143.18,227.34,321.93,82.41,168.73,151.04,68.14,181.8,188.21,2317.7
2012-09-27,121.64,144.65,228.13,326.13,83.27,169.76,152.56,69.21,184.02,187.44,2340.18
2012-09-28,121.1,144.01,227.43,324.52,82.96,169.03,152.13,68.71,182.94,188.32,2329.71
2012-10-01,121.05,144.03,228.97,326.28,83.34,170.03,152.79,68.58,183.52,187.54,2335.96
2012-10-02,121.13,143.68,229.04,326.42,83.55,170.86,152.7,68.65,182.51,188.33,2338.11
2012-10-03,122.28,144.84,229.79,322.78,84.24,172.1,153.34,68.96,181.7,189.38,2346.95
2012-10-04,123.33,146.1,230.8,326.03,85.49,173.22,154.13,69.04,183.97,190.53,2363.8
2012-10-05,123.53,146.59,231.65,325.54,85.52,173.47,154.65,68.58,184.81,190.16,2363.6
2012-10-08,122.68,146.18,230.92,326.0,85.41,173.25,154.23,67.85,184.58,190.36,2355.43
2012-10-09,120.64,143.94,228.86,326.02,84.75,171.15,152.43,66.95,182.65,190.2,2332.19
2012-10-10,120.13,142.97,227.91,320.19,84.81,169.88,151.17,66.69,180.83,189.7,2317.87
2012-10-11,119.54,142.31,227.18,322.26,85.25,170.04,151.62,66.5,181.48,189.87,2318.6
2012-10-12,118.98,142.32,227.64,320.58,84.08,169.85,151.74,66.6,180.62,188.76,2311.75
2012-10-15,119.08,143.82,228.91,322.24,85.1,172.22,152.7,67.05,182.16,189.77,2330.43
2012-10-16,119.56,145.03,229.57,327.2,85.66,174.02,154.27,68.11,186.48,190.34,2354.37
2012-10-17,120.87,145.9,230.26,331.07,86.69,173.98,155.27,67.56,188.07,192.72,2364.26
2012-10-18,119.87,145.93,229.22,331.18,86.84,173.97,155.58,66.53,188.19,193.54,2358.57
2012-10-19,117.99,143.47,226.39,326.21,85.73,171.11,152.84,64.99,184.42,192.22,2319.51
2012-10-22,117.71,142.89,226.5,324.81,85.7,171.12,152.39,65.6,185.09,191.49,2320.57
2012-10-23,116.48,141.72,223.49,317.14,84.3,168.73,150.67,64.78,179.51,189.75,2287.05
2012-10-24,116.26,141.14,223.45,315.15,84.31,168.94,149.81,64.38,179.43,188.52,2280.0
2012-10-25,115.89,140.85,224.78,318.06,84.52,170.34,150.57,64.29,178.93,189.33,2286.86
2012-10-26,116.3,141.27,224.09,318.36,84.01,169.68,150.59,64.39,179.26,189.33,2285.2
2012-10-31,116.1,141.74,224.65,318.12,84.53,168.45,151.24,64.06,179.0,190.99,2285.76
2012-11-01,117.43,143.53,224.59,320.03,85.65,169.84,153.95,65.22,182.5,188.92,2310.87
2012-11-02,116.78,143.26,223.24,314.57,85.06,168.82,152.72,64.25,178.9,187.6,2289.21
2012-11-05,116.3,143.7,222.94,316.85,84.94,169.07,153.43,64.67,180.23,184.55,2294.36
2012-11-06,116.4,144.53,224.41,321.8,85.97,169.38,155.12,65.07,182.13,184.56,2312.42
2012-11-07,114.51,142.76,221.79,312.41,83.0,166.29,151.53,63.3,179.32,180.62,2259.03
2012-11-08,113.19,140.47,219.44,307.26,82.3,164.36,149.89,62.39,176.83,180.37,2231.47
2012-11-09,113.18,139.92,219.65,307.32,82.5,164.95,150.32,62.76,176.55,179.2,2235.33
2012-11-12,113.44,139.94,219.43,307.74,82.53,165.68,150.79,62.54,176.4,177.62,2235.62
2012-11-13,113.33,140.28,219.14,306.0,81.98,165.03,150.15,62.08,175.92,178.36,2227.2
2012-11-14,111.94,138.17,216.99,302.38,80.51,163.1,146.52,61.48,172.95,176.97,2196.92
2012-11-15,111.42,138.06,216.72,302.69,80.74,162.7,146.51,61.21,172.26,175.76,2193.53
2012-11-16,111.41,139.02,218.05,303.79,81.26,163.87,146.94,61.41,172.74,177.69,2204.29
2012-11-19,113.86,142.01,221.65,310.61,82.79,165.58,149.81,63.14,177.69,177.66,2248.18
2012-11-20,114.14,142.75,222.43,309.38,83.22,166.47,149.88,62.76,177.82,177.26,2249.81
2012-11-21,114.17,143.24,222.88,311.08,83.26,166.54,150.11,63.0,177.97,176.55,2255.05
2012-11-23,115.64,145.12,226.14,315.2,84.29,168.42,152.09,64.03,180.52,176.09,2284.66
2012-11-26,114.8,144.47,224.56,312.62,83.91,167.63,152.22,64.45,180.46,178.36,2280.07
2012-11-27,114.55,143.87,224.24,309.66,83.13,166.66,151.78,64.18,179.78,178.79,2268.3
2012-11-28,115.67,145.74,226.4,313.02,83.54,167.98,153.2,64.58,180.55,179.6,2286.6
2012-11-29,116.67,146.15,227.37,313.38,83.92,169.05,153.99,64.86,181.64,180.62,2296.63
2012-11-30,117.32,146.2,228.13,313.27,83.79,169.29,153.64,64.71,181.91,182.42,2297.0
2012-12-03,116.91,145.43,227.34,311.36,83.48,168.89,152.03,64.59,178.57,181.27,2286.11
2012-12-04,116.61,144.88,226.77,310.18,83.23,169.21,152.4,64.52,178.73,180.32,2282.24
2012-12-05,116.51,144.42,227.13,312.39,84.3,169.85,154.01,63.7,176.61,183.21,2286.36
2012-12-06,116.96,145.38,227.56,313.42,84.56,169.84,154.18,64.23,177.06,182.95,2294.34
2012-12-07,117.07,145.8,229.01,315.47,85.22,170.33,155.04,63.82,178.52,183.04,2301.17
2012-12-10,116.94,145.0,228.76,315.16,84.97,170.99,155.69,64.04,179.72,183.12,2302.01
2012-12-11,118.04,145.39,228.98,316.89,85.38,172.77,156.04,64.94,181.05,183.47,2317.09
2012-12-12,118.55,145.57,228.38,318.16,85.82,172.51,156.42,64.68,180.65,183.26,2318.49
2012-12-13,117.96,144.67,227.93,315.35,85.31,171.02,155.74,64.21,179.89,182.46,2304.25
2012-12-14,117.42,144.07,227.62,313.93,85.07,170.4,155.57,63.54,181.49,181.82,2294.78
2012-12-17,119.15,146.73,228.04,316.7,86.86,171.64,156.97,64.42,183.25,184.55,2322.05
2012-12-18,119.88,148.36,228.1,322.04,88.12,173.04,158.85,65.5,185.5,185.98,2348.75
2012-12-19,119.01,147.26,225.73,319.47,87.52,171.16,157.7,65.23,184.52,184.41,2330.99
2012-12-20,119.95,147.67,227.08,321.8,88.75,171.4,158.48,65.34,186.36,185.16,2344.13
2012-12-21,118.31,146.18,224.89,318.06,87.73,170.02,157.48,64.77,184.85,184.18,2322.26
2012-12-24,118.28,146.46,224.27,315.77,87.63,169.49,157.03,64.52,185.72,183.59,2316.8
2012-12-26,118.01,145.02,222.42,314.59,87.51,168.77,156.52,64.11,186.87,181.95,2305.72
2012-12-27,117.7,145.18,222.68,314.16,87.22,168.6,156.33,64.05,186.14,181.63,2303.21
2012-12-28,116.58,143.92,220.51,308.6,86.52,166.83,154.53,63.31,183.8,179.84,2277.92
2012-12-31,118.5,146.81,222.94,315.06,87.72,168.86,157.42,64.68,187.5,182.35,2316.52
2013-01-02,121.98,150.0,228.83,322.41,90.29,172.03,161.13,66.71,191.97,185.66,2375.69
2013-01-03,121.68,150.31,228.13,322.09,90.13,172.23,161.08,66.22,190.66,185.66,2370.72
2013-01-04,122.58,150.82,228.88,325.47,91.27,173.02,162.23,65.85,192.9,186.66,2382.26
2013-01-07,122.14,150.41,227.36,322.81,90.97,173.61,161.6,65.71,192.51,184.53,2374.83
2013-01-08,121.31,150.03,226.85,322.29,90.74,173.61,160.33,65.54,192.86,184.18,2367.69
2013-01-09,121.56,150.3,227.36,321.64,90.56,175.49,161.82,65.69,194.08,183.77,2374.01
2013-01-10,122.33,151.12,228.84,324.69,91.81,176.8,162.79,66.04,194.86,184.63,2392.05
2013-01-11,122.07,151.34,229.6,325.42,91.5,176.48,162.18,66.23,194.59,184.76,2392.12
2013-01-14,121.31,151.68,230.39,325.38,91.27,176.87,162.7,65.74,194.76,184.49,2389.89
2013-01-15,121.13,152.72,231.11,326.63,91.63,176.58,163.22,65.39,194.85,185.05,2392.59
2013-01-16,120.36,152.39,230.91,327.64,91.74,176.34,162.57,65.88,193.71,184.13,2393.26
2013-01-17,121.31,154.03,232.37,329.91,91.64,177.8,164.15,66.09,195.12,184.85,2406.78
2013-01-18,121.6,154.32,233.25,332.89,91.78,178.45,165.79,65.87,196.2,186.44,2415.0
2013-01-22,121.95,154.66,233.23,335.79,92.6,178.96,166.41,65.98,197.97,187.96,2425.77
2013-01-23,123.71,154.78,233.16,334.56,92.57,178.68,166.48,66.79,197.1,187.39,2429.46
2013-01-24,124.09,155.9,233.77,335.99,93.02,179.88,167.29,65.44,197.57,188.29,2429.53
2013-01-25,124.61,157.5,234.95,338.91,93.46,181.25,168.0,65.52,198.32,189.33,2442.76
2013-01-28,124.55,156.81,235.16,337.8,93.04,180.55,167.99,65.69,196.36,189.0,2438.29
2013-01-29,125.0,156.23,236.55,343.13,93.44,182.56,168.47,65.68,197.5,190.47,2450.83
2013-01-30,124.82,155.96,236.17,340.85,93.06,182.0,167.03,65.53,196.41,190.56,2441.71
2013-01-31,124.38,155.14,235.83,339.05,92.9,181.37,166.29,65.55,194.69,191.15,2435.56
2013-02-01,126.45,156.06,237.67,342.19,94.21,182.87,168.12,66.3,197.03,191.53,2460.08
2013-02-04,125.07,154.18,235.53,338.94,92.99,180.78,166.49,65.24,195.06,190.27,2431.73
2013-02-05,126.03,155.87,238.2,341.42,94.05,182.93,168.04,66.18,196.13,190.71,2457.26
2013-02-06,126.46,156.16,238.56,341.51,94.21,182.83,168.09,66.1,196.46,191.22,2458.82
2013-02-07,126.27,155.73,239.82,340.14,93.85,182.18,167.95,66.13,195.29,191.53,2455.09
2013-02-08,127.17,156.95,239.7,342.94,94.18,183.44,168.52,66.82,196.5,191.51,2468.97
2013-02-11,126.88,156.48,239.47,341.05,94.53,183.11,168.47,66.89,196.07,191.93,2467.56
2013-02-12,127.39,157.08,239.12,342.12,95.25,182.84,169.2,66.58,196.39,192.76,2471.59
2013-02-13,127.7,157.41,239.32,343.16,95.04,182.77,170.23,66.59,197.06,192.56,2473.86
2013-02-14,127.0,157.43,239.66,345.09,95.34,183.11,170.42,66.65,196.27,190.95,2475.78
2013-02-15,127.86,157.63,240.22,341.56,95.03,183.52,170.52,66.57,196.11,191.48,2473.35
2013-02-19,128.89,158.33,242.72,345.53,95.85,184.72,172.05,66.97,195.28,193.23,2491.76
2013-02-20,127.41,155.88,242.37,339.26,94.48,183.49,169.74,65.94,189.77,192.8,2460.93
2013-02-21,126.82,154.54,243.04,336.99,93.65,182.7,168.5,65.35,188.06,191.92,2445.8
2013-02-22,127.72,155.43,244.3,340.17,94.81,183.49,169.82,66.17,190.41,193.95,2467.51
2013-02-25,126.23,152.89,241.05,331.62,92.26,181.28,166.22,65.11,186.14,191.92,2422.33
2013-02-26,126.96,154.43,241.89,334.71,92.72,181.77,167.26,65.52,188.16,192.69,2437.4
2013-02-27,128.53,156.81,243.49,339.82,94.23,183.87,170.4,66.1,191.34,194.59,2468.83
2013-02-28,128.47,156.84,243.28,340.07,94.04,183.61,170.25,65.94,191.62,195.04,2466.78
2013-03-01,129.47,157.78,244.04,339.33,94.33,184.98,169.83,66.0,191.82,195.48,2472.55
2013-03-04,130.73,159.28,245.97,338.53,95.13,186.09,169.65,66.14,192.01,197.34,2483.97
2013-03-05,132.55,160.89,246.77,340.97,95.93,187.76,171.97,67.13,193.26,198.45,2507.79
2013-03-06,131.88,160.79,246.33,341.26,96.59,188.09,172.08,67.12,194.97,198.28,2511.01
2013-03-07,132.23,161.05,246.27,342.14,97.23,187.87,172.16,67.3,195.5,197.46,2515.74
2013-03-08,133.39,162.82,246.78,343.68,97.56,188.35,173.66,67.38,197.15,197.92,2527.14
2013-03-11,133.54,163.25,246.97,343.81,98.31,189.24,174.15,67.6,198.01,198.52,2535.51
2013-03-12,133.24,162.73,246.68,344.25,97.69,190.0,173.2,67.22,198.23,197.83,2529.51
2013-03-13,133.19,163.59,247.05,343.63,98.04,190.03,174.01,67.22,197.78,198.59,2533.43
2013-03-14,134.01,163.84,247.96,348.11,98.63,190.39,174.97,67.7,199.05,199.07,2547.66
2013-03-15,133.0,163.15,246.75,347.59,98.9,189.76,174.96,67.56,199.2,200.34,2543.53
2013-03-18,132.43,161.97,246.07,344.52,97.96,188.65,173.95,67.51,197.76,199.2,2529.53
2013-03-19,132.14,160.79,247.9,341.28,97.44,188.66,173.76,67.36,196.98,199.7,2523.44
2013-03-20,132.97,162.64,250.31,343.26,98.01,190.31,173.89,67.78,198.39,201.17,2540.35
2013-03-21,132.39,161.3,249.63,341.46,96.95,189.28,172.29,66.89,195.17,200.18,2519.35
2013-03-22,133.48,163.19,251.91,344.26,97.46,190.67,173.46,67.33,195.32,200.57,2537.41
2013-03-25,133.31,162.9,251.67,342.96,97.17,190.05,172.05,67.13,193.87,200.07,2528.95
2013-03-26,134.06,163.79,254.19,346.61,97.82,192.4,172.9,67.58,195.13,202.11,2549.23
2013-03-27,133.5,163.87,253.63,347.63,97.37,193.35,172.83,67.4,195.12,202.91,2547.83
2013-03-28,133.73,164.47,254.9,346.55,97.6,195.26,173.94,67.57,196.13,205.44,2558.17
2013-04-01,133.96,163.24,254.86,346.49,97.14,195.66,172.04,66.92,194.24,205.03,2546.84
2013-04-02,135.27,164.64,257.63,344.86,97.75,198.43,171.81,67.22,192.44,205.78,2560.02
